customer_id,age,gender,annual_income,spending_score,membership_years,preferred_category,online_purchases,store_visits,churn
527,65,Male,90366,6,8.9,Sports,17,5,1
528,38,Male,114176,41,1.3,Sports,0,14,0
529,56,Female,139667,25,2.4,Clothing,31,10,0
530,53,Female,92870,98,9.8,Electronics,24,23,0
531,50,Female,67387,11,8.5,Electronics,20,27,0
532,47,Male,72927,41,9.2,Clothing,26,3,0
533,54,Female,29304,71,1.9,Groceries,10,18,1
534,40,Female,133183,57,2.5,Home,47,28,1
535,27,Female,37032,46,6.3,Clothing,0,13,1
536,22,Female,111291,86,5.3,Home,18,17,0
537,53,Male,132889,48,3.3,Electronics,31,16,0
538,51,Male,79486,63,8.9,Clothing,7,7,0
539,69,Female,85552,39,9.1,Groceries,18,12,0
540,48,Male,93844,10,3.3,Home,15,22,0
541,27,Female,49654,85,2.0,Home,34,28,0
542,36,Female,59244,70,1.9,Home,1,14,0
543,49,Female,25942,65,5.1,Electronics,11,10,0
544,18,Male,70697,98,1.8,Home,28,15,0
545,22,Female,146031,59,5.0,Sports,9,17,0
546,62,Male,22693,78,4.9,Home,21,11,0
547,21,Male,76751,36,8.9,Electronics,33,22,1
548,33,Female,101098,27,3.3,Clothing,20,11,0
549,41,Male,138777,73,5.8,Home,36,5,0
550,33,Male,26259,55,7.6,Home,4,23,1
551,19,Female,139746,70,6.2,Clothing,5,5,0
552,66,Male,133883,95,9.6,Sports,31,3,1
553,45,Male,127772,81,6.2,Electronics,2,28,0
554,49,Female,137928,53,9.1,Clothing,9,29,0
555,44,Female,24942,60,2.8,Electronics,4,23,0
556,37,Male,67419,61,5.8,Clothing,23,0,0
557,41,Female,122092,36,5.7,Groceries,19,25,1
558,29,Female,76105,85,9.9,Sports,36,16,0
559,67,Male,85907,27,2.4,Groceries,30,3,0
560,52,Male,47383,41,1.8,Clothing,46,16,0
561,50,Female,43404,28,6.3,Clothing,16,4,1
562,50,Male,92656,16,2.6,Electronics,48,26,0
563,68,Female,25702,35,6.6,Clothing,23,24,0
564,60,Female,93883,36,9.7,Electronics,17,29,0
565,54,Male,120965,56,9.5,Electronics,25,8,0
566,29,Male,76332,99,2.7,Clothing,41,24,0
567,20,Female,59419,19,2.1,Electronics,6,5,1
568,18,Female,110576,57,5.8,Sports,42,11,0
569,50,Female,123182,85,6.1,Groceries,13,16,0
570,57,Female,131395,33,6.8,Clothing,40,25,0
571,27,Male,122619,23,7.5,Electronics,48,20,0
572,60,Female,108078,63,6.2,Electronics,1,9,0
573,61,Male,128269,70,1.6,Electronics,29,1,0
574,46,Male,93844,96,8.0,Electronics,48,27,0
575,30,Female,59242,22,1.3,Sports,16,0,0
576,29,Male,144983,67,0.7,Clothing,19,12,0
577,48,Male,54142,99,7.8,Clothing,9,20,1
578,63,Female,129699,80,5.7,Sports,23,20,0
579,19,Male,116226,59,7.1,Sports,43,0,0
580,68,Male,27393,25,4.1,Sports,11,12,1
581,67,Female,89939,17,0.6,Clothing,26,28,0
582,52,Female,89082,39,3.6,Home,14,22,0
583,40,Female,122281,77,6.3,Groceries,8,2,0
584,34,Female,48893,92,2.6,Sports,17,10,1
585,43,Female,29388,75,7.0,Sports,47,28,0
586,25,Female,138099,74,8.0,Clothing,6,21,0
587,46,Female,127292,39,4.8,Clothing,27,15,0
588,43,Male,82969,24,8.8,Groceries,45,17,0
589,27,Male,56660,38,8.6,Electronics,35,29,1
590,43,Female,109244,88,8.8,Clothing,2,24,0
591,51,Male,44726,97,6.8,Groceries,43,1,0
592,68,Male,99544,81,3.4,Clothing,15,17,0
593,58,Female,121553,57,5.1,Clothing,35,16,1
594,24,Male,82996,44,7.2,Clothing,3,0,0
595,21,Female,20111,36,2.5,Home,34,27,0
596,67,Male,135370,99,7.5,Home,8,3,1
597,62,Female,37545,70,5.7,Sports,45,22,0
598,28,Male,60168,80,1.4,Home,11,19,1
599,46,Male,22379,45,5.8,Groceries,9,20,0
600,53,Male,115773,92,1.1,Clothing,45,5,1
601,42,Female,131484,96,0.6,Home,43,20,0
602,38,Male,107346,26,9.0,Clothing,43,4,1
603,53,Male,61120,11,5.2,Electronics,1,29,1
604,27,Female,37809,52,5.7,Sports,18,19,0
605,54,Female,72813,25,3.2,Home,12,29,1
606,26,Male,94005,31,5.7,Clothing,41,8,0
607,41,Male,47967,85,2.1,Electronics,32,20,0
608,52,Male,29748,45,7.6,Sports,0,24,0
609,66,Male,43424,67,8.3,Sports,27,29,0
610,52,Female,106512,76,8.6,Electronics,39,3,0
611,65,Male,43914,40,1.5,Home,5,24,0
612,53,Male,115603,46,5.8,Home,2,4,0
613,35,Female,128411,54,8.2,Clothing,44,7,0
614,66,Male,98478,41,1.7,Groceries,24,16,1
615,56,Male,39491,89,1.4,Clothing,43,14,1
616,49,Male,69454,81,8.3,Clothing,15,19,0
617,41,Female,90069,38,8.1,Clothing,42,12,1
618,40,Female,71925,36,4.8,Electronics,3,14,1
619,49,Male,109119,83,1.5,Sports,7,28,0
620,54,Male,57049,44,5.4,Sports,38,3,0
621,29,Female,47821,57,4.3,Groceries,15,17,0
622,66,Male,115797,66,5.4,Home,43,18,0
623,30,Male,123072,81,4.7,Clothing,37,23,0
624,40,Female,49945,30,5.9,Electronics,22,27,0
625,42,Female,37384,10,7.4,Electronics,5,7,0
626,52,Female,48410,99,7.9,Clothing,42,13,0
627,58,Male,97734,61,6.7,Electronics,43,0,0
628,47,Male,83766,63,2.4,Electronics,15,1,1
629,34,Male,114890,36,4.3,Clothing,15,19,0
630,66,Male,136406,54,1.2,Groceries,22,26,1
631,37,Female,27169,97,4.8,Electronics,15,28,0
632,65,Male,60129,65,9.7,Sports,35,21,0
633,42,Male,117445,82,6.6,Sports,11,2,1
634,39,Female,23830,4,2.0,Sports,36,15,0
635,30,Female,76306,55,3.1,Clothing,8,22,0
636,36,Male,106940,54,1.1,Sports,17,2,1
637,66,Female,85267,91,2.2,Home,8,23,0
638,53,Female,47757,89,5.1,Electronics,47,5,0
639,29,Male,83867,64,3.8,Groceries,20,7,0
640,58,Male,55650,92,2.4,Sports,0,22,1
641,36,Male,53766,22,1.9,Clothing,22,11,0
642,29,Male,101478,25,6.7,Groceries,4,4,0
643,26,Female,52419,81,5.8,Clothing,18,4,1
644,24,Female,36668,59,8.5,Groceries,34,2,0
645,45,Male,36246,57,2.2,Groceries,32,3,1
646,31,Male,44996,54,8.6,Electronics,45,23,0
647,48,Female,71312,44,6.0,Groceries,17,4,0
648,69,Male,23065,52,3.0,Home,39,28,0
649,36,Male,30467,76,3.1,Home,13,24,0
650,64,Male,70646,16,4.2,Home,19,2,0
651,33,Male,130380,16,4.9,Clothing,12,9,0
652,22,Female,41007,81,1.3,Electronics,15,18,0
653,52,Male,88079,55,8.5,Clothing,40,23,0
654,29,Female,48702,61,1.7,Sports,30,7,1
655,42,Male,114369,95,5.1,Home,38,27,0
656,69,Male,95569,79,4.1,Electronics,34,22,0
657,38,Female,73952,77,5.4,Home,19,5,0
658,53,Male,78065,40,8.9,Electronics,0,22,0
659,40,Female,54169,91,9.9,Clothing,39,6,1
660,33,Male,36829,21,0.7,Clothing,45,5,1
661,56,Male,80135,66,4.2,Home,12,12,1
662,62,Male,24522,8,8.3,Groceries,6,12,1
663,59,Male,105687,71,3.6,Electronics,44,24,1
664,56,Male,55319,10,6.7,Sports,21,20,0
665,31,Female,140334,57,9.9,Groceries,6,4,0
666,48,Female,46543,4,6.6,Clothing,19,5,0
667,22,Male,138576,43,1.6,Electronics,36,9,0
668,52,Male,123120,99,8.5,Groceries,35,26,0
669,40,Female,137419,63,9.7,Sports,3,28,0
670,46,Female,50473,43,7.3,Groceries,5,19,0
671,60,Male,27699,67,4.5,Sports,45,25,0
672,28,Male,88165,82,9.5,Clothing,2,9,0
673,35,Female,60455,51,9.7,Electronics,2,24,0
674,64,Male,95692,56,9.4,Clothing,2,27,1
675,29,Female,37441,43,4.4,Electronics,35,15,0
676,26,Male,50716,24,8.0,Groceries,8,17,0
677,27,Female,82175,96,6.7,Clothing,15,26,0
678,61,Female,26834,34,2.2,Electronics,15,27,1
679,34,Male,143637,59,5.6,Sports,11,2,1
680,55,Female,38179,2,7.6,Electronics,37,24,1
681,24,Male,46219,2,9.0,Clothing,19,0,0
682,63,Male,123153,10,8.7,Clothing,30,20,0
683,30,Male,35782,23,2.0,Groceries,29,2,1
684,57,Male,101363,15,5.1,Sports,20,29,0
685,59,Female,142903,76,5.0,Electronics,2,18,0
686,26,Male,94967,17,9.0,Clothing,20,0,0
687,67,Male,122454,82,0.5,Electronics,27,7,1
688,44,Male,129593,14,7.5,Home,27,29,0
689,19,Male,29496,81,6.4,Sports,4,18,1
690,22,Female,108867,79,9.3,Sports,6,3,0
691,46,Male,59238,76,4.8,Home,4,15,1
692,54,Female,66025,16,6.7,Sports,8,4,0
693,55,Female,149209,32,9.7,Home,46,4,0
694,36,Female,79886,23,7.6,Electronics,20,27,0
695,25,Male,43563,34,1.1,Home,19,1,0
696,65,Male,23712,98,2.1,Groceries,37,22,0
697,62,Male,114067,16,8.3,Home,39,5,1
698,18,Male,65489,34,3.7,Electronics,36,29,0
699,39,Female,52664,71,7.2,Sports,16,26,0
700,69,Female,130799,33,7.1,Groceries,41,6,0
701,34,Male,32420,68,9.9,Home,27,14,1
702,24,Male,74610,43,5.0,Electronics,30,9,1
703,42,Male,25315,64,7.5,Groceries,32,9,0
704,62,Male,90917,71,1.0,Groceries,31,18,1
705,21,Male,95033,18,4.9,Groceries,31,23,0
706,53,Male,114576,68,2.3,Home,47,15,0
707,23,Male,137862,61,8.5,Electronics,22,21,0
708,48,Female,117911,75,8.5,Electronics,20,22,1
709,36,Female,99030,20,2.7,Electronics,24,8,0
710,61,Female,83910,11,3.5,Clothing,32,23,0
711,56,Female,117288,79,7.2,Sports,2,7,0
712,44,Male,80972,46,7.5,Electronics,5,18,0
713,27,Male,141075,64,6.7,Clothing,48,0,1
714,43,Male,110893,81,10.0,Clothing,27,27,0
715,36,Male,75919,98,8.8,Groceries,1,16,0
716,56,Male,102486,76,4.5,Sports,31,25,1
717,20,Female,101288,28,3.6,Groceries,25,17,0
718,62,Male,122926,48,6.2,Sports,4,23,1
719,30,Female,24132,35,8.3,Groceries,10,25,1
720,67,Male,147153,8,5.0,Home,9,14,0
721,45,Female,61598,91,7.5,Sports,14,5,0
722,37,Male,113812,22,0.7,Clothing,17,21,0
723,45,Female,125299,24,9.3,Clothing,48,16,0
724,25,Male,40551,66,7.9,Sports,13,17,1
725,58,Male,112511,95,4.2,Groceries,27,20,0
726,56,Male,88206,86,4.1,Home,29,18,1
727,18,Male,94900,64,1.5,Home,12,1,1
728,20,Female,46296,65,8.3,Electronics,19,29,0
729,30,Male,110216,14,7.8,Sports,1,24,1
730,45,Female,38066,25,6.5,Home,24,25,1
731,66,Male,48892,3,1.5,Groceries,43,6,1
732,42,Female,95577,5,3.0,Groceries,42,16,0
733,50,Male,94590,65,4.9,Clothing,11,14,0
734,55,Male,97173,54,3.0,Home,24,15,0
735,23,Female,96293,19,4.6,Home,3,26,1
736,61,Male,84771,97,2.6,Groceries,41,16,0
737,62,Male,126794,54,3.8,Clothing,11,2,0
738,49,Female,47484,94,6.7,Home,6,9,0
739,62,Male,97865,76,9.0,Groceries,37,5,0
740,64,Female,119074,10,4.2,Clothing,39,28,0
741,38,Male,149920,98,7.1,Clothing,31,1,1
742,33,Female,47115,16,1.8,Groceries,42,10,1
743,38,Female,46038,46,5.6,Clothing,5,7,0
744,28,Female,56622,29,9.3,Clothing,26,13,0
745,54,Female,55886,15,0.8,Electronics,34,11,0
746,53,Male,71284,48,3.0,Clothing,20,19,1
747,52,Male,29901,11,1.8,Home,19,23,1
748,36,Female,76377,34,5.6,Clothing,18,27,1
749,37,Male,102910,36,7.0,Home,32,6,0
750,35,Male,69862,30,1.0,Groceries,3,17,0
751,64,Male,138992,99,1.2,Clothing,18,24,0
752,58,Female,140055,73,8.8,Groceries,48,4,1
753,66,Male,131826,82,4.8,Sports,27,5,0
754,31,Male,52806,19,4.9,Clothing,21,12,0
755,32,Female,37659,68,9.5,Groceries,23,29,1
756,48,Male,134306,70,3.5,Sports,45,1,1
757,18,Female,43453,33,9.0,Home,29,18,0
758,20,Female,50498,96,9.8,Home,28,25,1
759,33,Female,90393,80,2.8,Home,9,27,0
760,40,Male,36312,75,5.4,Home,31,7,0
761,28,Male,21436,22,5.6,Home,8,10,0
762,29,Female,47569,36,8.7,Electronics,24,20,1
763,27,Female,78813,23,3.4,Groceries,15,15,0
764,49,Female,136787,63,8.1,Sports,14,25,0
765,33,Female,110485,26,9.7,Sports,47,0,0
766,25,Female,93229,60,8.5,Clothing,17,24,1
767,55,Female,65986,95,9.1,Groceries,22,28,0
768,29,Male,122555,93,7.2,Electronics,41,26,1
769,41,Female,73177,5,9.1,Electronics,2,15,1
770,45,Female,148541,54,2.1,Groceries,6,11,0
771,25,Female,29305,38,7.3,Home,38,16,1
772,45,Male,52646,62,7.5,Home,10,8,0
773,53,Male,112838,25,4.7,Groceries,23,25,1
774,43,Male,96126,98,1.3,Sports,34,5,0
775,25,Male,140900,12,6.4,Home,49,6,0
776,67,Female,137922,22,1.0,Clothing,24,12,0
777,45,Male,144145,9,4.1,Electronics,27,16,0
778,45,Female,60430,84,4.2,Home,11,9,0
779,54,Female,142238,29,10.0,Sports,22,10,0
780,58,Female,88659,44,3.3,Home,16,13,0
781,53,Female,135341,93,8.3,Home,40,16,0
782,44,Female,24158,27,1.0,Electronics,36,15,1
783,34,Female,94236,55,5.5,Clothing,17,4,0
784,26,Male,96067,81,5.6,Clothing,8,17,1
785,50,Male,47738,5,6.5,Sports,44,10,0
786,37,Male,29879,52,8.2,Groceries,34,9,0
787,30,Male,25543,13,7.7,Groceries,35,27,0
788,45,Male,132284,42,7.7,Groceries,17,20,0
789,65,Female,67924,15,4.6,Sports,19,20,0
790,46,Male,62348,79,7.4,Home,20,21,1
791,30,Male,104117,18,5.2,Clothing,46,24,0
792,63,Male,56679,50,1.1,Clothing,19,5,0
793,52,Female,99118,2,9.0,Home,5,9,1
794,23,Female,63888,87,9.0,Clothing,8,10,0
795,35,Female,50276,13,3.6,Clothing,42,0,0
796,68,Male,123539,68,9.2,Groceries,28,4,0
797,22,Male,24799,47,7.7,Groceries,28,1,0
798,64,Male,110627,89,4.3,Electronics,12,10,0
799,42,Male,113770,75,3.6,Electronics,35,13,1
800,19,Male,132529,50,9.8,Clothing,26,23,0
801,27,Female,144713,12,7.3,Groceries,46,12,0
802,47,Male,140048,13,4.1,Electronics,48,22,0
803,67,Female,110141,9,6.6,Electronics,43,10,0
804,62,Male,80558,59,5.9,Groceries,5,5,0
805,22,Female,135013,45,5.5,Electronics,38,1,0
806,50,Female,56534,70,6.6,Home,31,18,1
807,18,Female,51668,43,5.6,Home,48,24,1
808,35,Female,24111,74,6.7,Groceries,42,8,0
809,49,Male,44686,23,9.1,Groceries,43,22,0
810,64,Male,92551,79,9.9,Electronics,27,17,1
811,66,Male,92392,45,7.2,Clothing,44,13,1
812,28,Female,36490,23,9.3,Sports,0,12,0
813,38,Male,55194,34,8.7,Home,49,27,0
814,43,Male,34497,16,3.3,Home,42,11,0
815,42,Male,139066,63,9.4,Groceries,30,11,0
816,39,Male,73516,51,1.2,Clothing,29,12,0
817,44,Female,137219,32,3.6,Groceries,17,6,1
818,66,Female,108730,38,6.6,Electronics,28,15,0
819,30,Male,64104,56,5.5,Clothing,41,16,0
820,50,Male,25316,69,5.7,Electronics,37,8,0
821,51,Male,58130,17,8.1,Home,22,13,0
822,58,Female,90229,86,2.3,Groceries,21,29,0
823,52,Female,127294,39,9.8,Groceries,1,8,1
824,18,Female,49954,41,4.7,Sports,4,5,0
825,38,Male,133437,48,9.5,Clothing,41,25,1
826,65,Female,41652,82,4.1,Home,14,29,0
827,23,Female,34178,28,6.2,Sports,31,0,0
828,45,Female,128933,77,4.8,Sports,45,23,1
829,34,Female,71163,50,6.9,Groceries,5,21,0
830,22,Female,34751,1,2.2,Clothing,13,24,1
831,48,Male,85961,50,4.3,Groceries,23,24,0
832,22,Male,23044,19,1.1,Clothing,20,22,0
833,55,Male,83165,98,6.2,Sports,13,19,0
834,20,Male,31480,59,9.6,Electronics,11,26,1
835,40,Female,85439,68,0.9,Home,3,0,1
836,54,Male,63874,67,6.8,Sports,43,18,0
837,54,Male,124533,41,7.9,Groceries,20,21,0
838,27,Male,86775,10,2.5,Home,16,14,0
839,27,Female,26566,28,3.1,Sports,28,16,1
840,36,Male,105311,34,2.4,Clothing,15,19,0
841,34,Female,122517,39,3.3,Groceries,17,23,0
842,38,Female,73149,83,1.5,Sports,37,27,0
843,31,Female,23006,56,4.0,Clothing,40,7,0
844,26,Male,92561,52,4.0,Clothing,43,21,1
845,63,Female,39423,3,8.2,Clothing,10,29,0
846,18,Male,124862,23,8.1,Home,31,21,0
847,68,Male,110710,17,8.1,Groceries,27,2,0
848,62,Male,112199,71,5.9,Clothing,15,22,0
849,30,Female,53952,26,3.6,Sports,33,11,0
850,21,Female,47326,18,4.4,Clothing,49,23,1
851,18,Male,137272,46,3.5,Groceries,29,14,1
852,66,Female,51139,70,6.0,Home,37,17,0
853,57,Female,82103,31,9.4,Clothing,21,12,0
854,49,Female,132734,93,3.2,Sports,4,4,0
855,51,Male,80857,9,4.9,Groceries,8,21,1
856,45,Female,93638,35,6.7,Clothing,12,16,0
857,48,Female,132173,81,8.5,Home,38,27,0
858,25,Male,92652,60,2.9,Electronics,22,20,0
859,56,Female,32937,76,3.2,Sports,26,2,1
860,43,Male,146934,63,8.9,Clothing,31,18,0
861,51,Female,50161,52,1.3,Clothing,30,5,1
862,20,Female,24383,48,6.3,Electronics,32,26,0
863,67,Female,105856,61,8.7,Groceries,41,16,1
864,29,Female,136387,24,9.3,Electronics,25,4,0
865,18,Female,90043,74,0.6,Groceries,17,20,0
866,61,Female,34735,58,4.0,Clothing,11,4,0
867,22,Male,79919,64,2.9,Electronics,2,18,0
868,47,Female,115249,30,5.9,Clothing,4,21,0
869,47,Female,102055,29,6.5,Electronics,13,10,0
870,34,Female,87561,10,10.0,Clothing,46,0,1
871,65,Male,105455,39,5.4,Clothing,11,29,1
872,64,Male,57622,55,5.7,Clothing,3,25,0
873,40,Male,58135,28,4.4,Home,15,12,0
874,32,Female,55658,18,1.9,Electronics,10,16,0
875,54,Female,104677,41,3.4,Home,35,10,1
876,38,Male,49696,81,2.8,Clothing,37,17,1
877,31,Male,23773,75,8.1,Sports,47,3,0
878,19,Male,44956,65,5.7,Groceries,1,25,1
879,28,Female,141340,81,3.3,Electronics,12,24,0
880,68,Male,35819,46,5.1,Electronics,7,9,0
881,56,Female,21528,60,2.6,Groceries,43,23,0
882,55,Female,147781,9,2.3,Home,20,26,0
883,51,Female,106491,45,8.7,Groceries,25,25,0
884,55,Male,64588,60,9.5,Sports,37,10,0
885,67,Female,90585,28,1.3,Clothing,34,17,0
886,51,Male,119152,97,7.8,Groceries,14,0,1
887,35,Male,147872,3,4.8,Groceries,39,3,0
888,47,Male,40511,51,4.2,Clothing,29,4,0
889,32,Male,30119,8,7.0,Electronics,1,1,1
890,44,Female,95893,70,3.0,Sports,15,27,1
891,68,Female,36167,59,0.7,Groceries,12,25,0
892,51,Female,76503,61,2.5,Groceries,0,21,0
893,69,Female,130782,58,2.3,Electronics,42,23,0
894,55,Male,140554,70,0.8,Sports,27,11,1
895,50,Male,107789,93,3.6,Clothing,0,10,0
896,41,Male,54889,12,5.0,Clothing,39,27,1
897,32,Male,65678,9,7.5,Home,33,20,0
898,47,Female,115334,49,3.6,Sports,12,15,0
899,59,Male,80262,83,2.3,Sports,1,3,0
900,68,Female,24681,17,2.7,Groceries,3,6,0
901,34,Male,100291,54,9.0,Home,24,28,0
902,22,Male,86008,44,2.4,Clothing,33,20,0
903,46,Male,136475,32,8.9,Sports,12,27,1
904,21,Male,118417,35,4.7,Sports,35,23,1
905,27,Female,33690,78,9.4,Electronics,31,22,0
906,34,Female,45912,49,4.4,Clothing,20,20,1
907,27,Female,26473,54,2.2,Electronics,25,12,1
908,34,Female,61298,16,5.7,Home,14,13,0
909,37,Male,38669,85,6.1,Sports,28,10,0
910,41,Male,119500,12,6.5,Home,25,7,0
911,22,Female,101998,88,4.4,Electronics,20,0,0
912,51,Female,40943,98,1.0,Clothing,11,7,0
913,23,Male,58785,8,6.5,Sports,11,18,0
914,19,Male,120956,21,9.4,Clothing,4,16,0
915,30,Female,83427,48,9.6,Home,41,8,0
916,60,Female,82001,8,6.2,Groceries,25,26,0
917,60,Female,81724,28,0.7,Clothing,31,12,1
918,65,Male,139006,80,1.5,Clothing,1,21,0
919,28,Female,30832,10,8.4,Clothing,7,14,0
920,68,Female,25385,52,8.4,Sports,26,26,0
921,64,Female,115898,15,9.5,Home,36,12,1
922,40,Female,34708,4,5.9,Home,7,26,0
923,33,Female,78600,90,8.7,Sports,23,7,0
924,48,Male,43438,79,8.3,Clothing,12,26,0
925,28,Female,102747,96,6.1,Clothing,28,29,0
926,33,Male,100107,62,7.9,Groceries,12,25,0
927,25,Female,80062,4,1.7,Clothing,22,11,1
928,21,Female,85428,41,6.6,Electronics,46,10,0
929,57,Female,106843,73,9.6,Clothing,14,19,0
930,21,Male,31002,99,2.0,Groceries,23,12,0
931,42,Male,56153,55,7.6,Electronics,42,15,0
932,20,Male,42440,28,3.5,Groceries,22,1,0
933,49,Female,87501,47,8.3,Groceries,9,5,1
934,20,Female,52556,9,7.1,Home,37,15,0
935,44,Male,87963,2,9.3,Sports,4,17,0
936,46,Male,121145,67,7.3,Groceries,4,16,0
937,49,Female,110725,48,4.4,Clothing,30,14,0
938,67,Male,110674,69,0.6,Home,39,6,1
939,68,Female,26563,74,8.0,Electronics,0,13,0
940,36,Male,99923,28,4.4,Sports,1,6,1
941,38,Male,25840,79,6.9,Home,48,5,0
942,22,Male,35154,14,1.5,Groceries,28,11,0
943,35,Female,44194,46,9.0,Home,6,1,1
944,45,Female,85020,87,4.6,Clothing,28,20,0
945,59,Male,66861,13,9.2,Clothing,8,0,0
946,39,Female,42448,16,7.2,Clothing,35,17,1
947,38,Female,116460,94,1.7,Sports,6,28,0
948,23,Female,43528,40,6.0,Home,27,27,0
949,18,Female,49402,72,9.1,Home,9,4,1
950,22,Male,24352,81,8.1,Groceries,15,20,0
951,58,Female,20184,30,4.5,Electronics,9,6,0
952,29,Female,30384,81,9.6,Clothing,38,14,0
953,43,Male,34319,99,3.1,Electronics,25,20,1
954,63,Female,140497,65,4.1,Electronics,33,26,0
955,51,Female,40449,58,7.6,Clothing,33,5,0
956,66,Female,76333,88,2.7,Clothing,39,1,1
957,31,Male,61205,48,5.4,Groceries,13,20,1
958,43,Male,146966,49,7.4,Sports,17,23,0
959,62,Female,30426,89,6.6,Clothing,0,16,0
960,44,Female,27504,2,2.0,Electronics,16,26,1
961,26,Male,76578,89,6.5,Groceries,48,12,0
962,43,Male,78209,14,5.9,Home,21,12,0
963,64,Male,136775,97,5.8,Groceries,36,13,0
964,39,Female,53368,17,8.3,Clothing,15,25,1
965,64,Female,126108,31,2.2,Clothing,6,22,0
966,47,Male,131553,10,7.6,Sports,14,7,1
967,60,Female,123841,70,7.7,Groceries,20,14,0
968,65,Female,72185,89,7.4,Clothing,1,10,0
969,34,Female,117630,37,5.3,Electronics,47,12,1
970,43,Female,136744,64,4.3,Electronics,24,20,0
971,53,Female,100221,30,4.2,Groceries,8,19,0
972,18,Female,145011,34,7.5,Sports,19,0,1
973,25,Female,28724,18,5.2,Groceries,49,24,0
974,66,Male,25084,88,3.7,Sports,9,1,0
975,52,Male,54810,63,6.4,Electronics,20,10,0
976,69,Male,142648,49,8.5,Clothing,3,13,0
977,32,Male,102277,56,1.1,Home,29,29,0
978,64,Male,102297,91,9.7,Clothing,33,4,0
979,39,Male,145099,58,1.4,Electronics,29,6,1
980,31,Male,98872,27,5.4,Electronics,13,23,0
981,43,Male,40872,55,5.8,Clothing,21,15,1
982,45,Male,98950,85,1.8,Clothing,0,29,1
983,40,Female,90333,19,9.2,Electronics,7,10,1
984,31,Female,88843,23,5.0,Clothing,10,25,0
985,41,Male,132025,47,1.9,Home,0,14,0
986,19,Female,118104,79,7.3,Home,4,3,0
987,62,Female,22596,66,6.8,Groceries,44,9,0
988,43,Male,37167,99,9.6,Home,48,0,0
989,31,Male,107844,51,4.7,Electronics,9,6,1
990,68,Male,137067,84,3.0,Electronics,38,11,0
991,24,Female,109751,28,1.1,Groceries,12,28,1
992,20,Female,149817,57,7.5,Sports,20,25,0
993,64,Male,97331,58,6.4,Groceries,35,10,0
994,40,Female,100520,15,9.7,Sports,44,10,0
995,63,Female,78326,16,7.3,Sports,32,24,0
996,60,Female,97670,97,9.4,Clothing,42,16,1
997,64,Male,30782,47,9.9,Home,27,29,1
998,62,Female,62002,63,4.6,Sports,8,0,0
999,35,Female,107187,12,1.9,Clothing,44,14,1
1000,55,Female,44022,43,2.4,Groceries,10,22,0
1001,52,Female,104458,84,3.5,Groceries,39,24,0
1002,68,Female,34618,29,5.3,Sports,28,20,0
1003,32,Female,37245,49,1.7,Clothing,6,19,1
1004,42,Female,103796,3,3.4,Electronics,26,21,0
1005,54,Male,30027,69,3.4,Home,21,24,0
1006,45,Male,33986,60,0.5,Sports,30,17,0
1007,27,Female,130704,66,3.9,Electronics,29,20,1
1008,56,Male,23526,87,1.6,Home,27,3,1
1009,34,Female,111797,90,4.6,Electronics,19,28,0
1010,56,Female,64361,26,2.4,Clothing,14,18,1
1011,39,Female,87158,71,8.3,Sports,14,4,0
1012,43,Male,58286,74,1.3,Electronics,11,13,0
1013,61,Female,49533,69,8.7,Electronics,16,22,0
1014,42,Female,120961,47,6.0,Electronics,22,12,0
1015,34,Male,38316,76,4.9,Sports,5,26,0
1016,30,Male,28699,96,5.7,Clothing,44,18,0
1017,37,Female,99491,42,4.1,Clothing,15,18,1
1018,42,Male,147441,31,1.7,Electronics,26,15,0
1019,21,Male,117079,22,7.8,Clothing,22,29,0
1020,27,Female,138166,17,9.3,Home,0,21,0
1021,20,Female,120960,84,9.5,Clothing,44,20,0
1022,58,Female,78465,20,6.9,Electronics,6,18,1
1023,62,Male,36673,8,4.4,Home,44,0,0
1024,35,Male,43395,98,5.0,Sports,38,9,1
1025,64,Male,124162,49,6.7,Groceries,39,1,0
1026,53,Female,43707,87,8.3,Clothing,49,14,0
1027,64,Male,104749,38,4.1,Home,48,18,0
1028,39,Male,95937,53,9.2,Groceries,47,3,0
1029,51,Female,149647,28,3.6,Sports,48,20,0
1030,64,Female,140650,77,5.5,Groceries,39,25,0
1031,25,Female,106732,29,9.6,Sports,38,29,0
1032,57,Male,76416,72,9.4,Electronics,17,29,1
1033,66,Female,111512,11,7.1,Electronics,35,24,1
1034,61,Male,28758,47,3.6,Sports,21,3,0
1035,36,Male,87009,45,2.6,Groceries,1,11,0
1036,59,Female,33281,18,1.3,Clothing,47,24,0
1037,58,Female,148116,50,7.2,Groceries,25,20,0
1038,54,Female,134268,89,5.3,Groceries,49,28,1
1039,23,Female,52548,49,5.9,Clothing,31,18,0
1040,69,Female,38371,22,5.0,Groceries,22,22,0
1041,43,Male,113899,45,5.1,Groceries,39,23,0
1042,51,Male,97593,61,5.9,Home,45,8,1
1043,62,Male,125977,99,9.2,Sports,17,24,0
1044,23,Female,39644,93,0.8,Electronics,18,21,1
1045,54,Male,113659,21,8.1,Sports,23,15,0
1046,50,Female,43874,71,4.2,Groceries,3,14,1
1047,39,Female,108659,61,7.6,Clothing,45,8,1
1048,38,Male,34281,76,9.5,Clothing,1,18,1
1049,23,Male,88787,36,3.4,Electronics,29,17,0
1050,23,Female,42289,24,1.4,Electronics,48,20,0
1051,65,Male,139988,32,2.7,Electronics,37,6,1
